DATA SOURCE ID,Focal point email,Focal point phone number,Focal point position,Health facility type,Other facility type,Affilation,Functionality,Primary Health Care Centre,Speciality,Hospital type,Teaching hospital,In-patient Capacity,Maximum Capacity,Isolation rooms wards,Number of isolation rooms,Warehousing,Cold chain,General medical services,Specialized medical beyond primary level,Other Services,Blood Services,Total number of Human Resource,General Practitioner,Specialist,Residents Doctor,Nurse,Dentist,Nursing Aid,Midwife,Other medical health workers,Other Profiles,Feedback,Other Affiliation,Professional Training Facilities,Ambulance Type A,Ambulance Type B,Ambulance Type C,Residential long term care facilities
1356707,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care mental_health,,none,52,4,1,,4,,,1,Yes,[List],,,,,,,
1357402,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,outpatient_services,none,,none,19,2,,,6,,,,Yes,[List],,,,,,,
1359031,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,none,none,,none,10,,,,1,,,,Yes,[List],,,,,,,
1359049,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,none,none,,none,8,1,,,7,,,,,,,,,,,,
1359455,ltorres.tam@cruzrojamexicana.org.mx,8341449955,Referente PMER+A en Tamaulipas,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,basic_life_support referral_capacity,emergency_pre_hospital_care,,none,19,9,0,0,10,0,0,0,No,,,,,,,,
1362970,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care,,none,2,1,,,1,,,,No,,,,,,,,
1362972,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,minor_trauma,none,,none,4,2,,,1,,1,,No,,,,,,,,
1362986,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,none,none,,none,1,1,,,,,,,No,,,,,,,,
1363007,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services,none,,none,6,3,,,3,,,,No,,,,,,,,
1378339,gfernandez.mor@cruzrojamexicana.org.mx,7771033092,Punto Focal PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,Yes,outpatient_services basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care orthopaedics,,none,26,11,2,0,13,0,0,0,No,,,,,,,,
1378347,gfernandez.mor@cruzrojamexicana.org.mx,7771033092,Punto Focal PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services basic_life_support referral_capacity,emergency_pre_hospital_care rehabilitation,,none,11,5,0,,6,0,0,0,No,,,,,,,,
1378354,gfernandez.mor@cruzrojamexicana.org.mx,7771033092,Punto Focal PMER,Specialized Services,,Red Cross Red Crescent Facility,Fully Functional,,Rehabilitación,,,No,,,,No,No,none,rehabilitation,,none,3,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1379065,LRAMOS.QR@CRUZROJAMEXICANA.ORG.MX,9982009661,REFERENTE PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services basic_life_support,dentistry_and_oral_surgery emergency_pre_hospital_care rehabilitation,,none,10,9,2,3,10,2,0,0,,,,,,,,,
1401185,egalvan.ags@cruzrojamexicana.org.mx,4493856041,Comisionado Estatal de DSN,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services,anaesthesiology emergency_pre_hospital_care laboratory_services_advanced,,blood_collection blood_testing,14,7,1,,7,,,,Yes,,,,,,,,
1401260,LRAMOS.QR@CRUZROJAMEXICANA.ORG.MX,9982009661,REFERENTE PEMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services,dentistry_and_oral_surgery,,none,16,15,,,7,1,,,No,,,,,,,,
1405131,rramirez.col@cruzrojamexicana.org.mx,3121316934,SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,none,,none,12,6,0,,6,0,0,0,No,,,,,,,,
1422052,fcastro.chih@cruzrojamexicana.org.mx,6143628888,COMISIONADO DSN – REFERENTE PMER+A.,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care,,blood_testing,18,5,0,0,7,0,0,0,Yes,[List],,,,,,,
1422208,fcastro.chih@cruzrojamexicana.org.mx,6143628888,"CHIHUAHUA, CHIH",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,Yes,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care,,none,7,0,0,0,7,0,0,0,No,,,,,,,,
1422832,fcastro.chih@cruzrojamexicana.org.mx,6143628888,"CHIHUAHUA, CHIH",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care,,none,2,,,,,,2,,No,,,,,,,,
1422840,fcastro.chih@cruzrojamexicana.org.mx,6143628888,"CHIHUAHUA, CHIH",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,Yes,Yes,outpatient_services,emergency_pre_hospital_care,,none,4,,,4,,,,,No,,,,,,,,
1424018,fcastro.chih@cruzrojamexicana.org.mx,6143628888,"CHIHUAHUA, CHIH",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,No,,,,No,No,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care,,none,1,1,,,,,,,No,,,,,,,,
1427472,lhoyos.tlax@cruzrojamexicana.org.mx,2225646227,Comisionado Estatal del Desarrollo de la Sociedad Nacional en Tlaxcala,Other,Servicio Dental,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,No,No,none,dentistry_and_oral_surgery,,none,2,0,0,0,0,2,0,0,No,,,,,,,,
1427477,lhoyos.tlax@cruzrojamexicana.org.mx,2225646227,Comisionado Estatal del Desarrollo de la Sociedad Nacional en Tlaxcala,Specialized Services,,Red Cross Red Crescent Facility,Fully Functional,,Fisioterapia,,,No,,,,No,No,none,rehabilitation,,none,1,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1427488,lhoyos.tlax@cruzrojamexicana.org.mx,2225646227,Comisionado Estatal del Desarrollo de la Sociedad Nacional en Tlaxcala,Other,LABORATORIO DE ANALISIS CLÍNICOS,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,No,No,basic_lab_services,laboratory_services_advanced,,blood_testing,2,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1427503,lhoyos.tlax@cruzrojamexicana.org.mx,2225646227,Comisionado Estatal del Desarrollo de la Sociedad Nacional en Tlaxcala,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Dental Practices,,,,No,,,,No,No,none,dentistry_and_oral_surgery,,none,1,0,0,0,0,1,0,,No,,,,,,,,
1427526,lhoyos.tlax@cruzrojamexicana.org.mx,2225646227,Comisionado Estatal del Desarrollo de la Sociedad Nacional en Tlaxcala,Other,LABORATORIO DE ANALISIS CLINICOS,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,No,No,basic_lab_services,laboratory_services_advanced,,blood_testing,2,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1427648,lhoyos.tlax@cruzrojamexicana.org.mx,22256462227,Comisionado Estatal del Desarrollo de la Sociedad Nacional en Tlaxcala,Other,LABORATORIO DE ANALISIS CLINICOS,Red Cross Red Crescent Facility,Fully Functional,,,,,No,,,,No,No,none,none,,blood_testing,2,0,0,0,0,0,0,0,Yes,[List],,,,,,,
1507368,jrobledo.slp@cruzrojamexicana.org.mx,4448390356,Coordinación Médica,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,No,,,,No,No,outpatient_services referral_capacity,emergency_pre_hospital_care,,blood_collection,26,2,1,,6,,,,No,,,,,,,,
1324552,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,24,Yes,2,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,anaesthesiology blood_transfusion dentistry_and_oral_surgery emergency_pre_hospital_care intensive_care_medicine internal_medicine laboratory_services_advanced mental_health gynaecology_obstetrics ophthalmology orthopaedics otorhinolaryngology paediatrics radiology surgical_specialties other,"Cirugía oncológica, cirugía pediátrica, cirugía general, curugía de columna, cirugía de plexo braquial y miembro superior, alergología, neumología, urología, cardiología, geriatría, colposcopia, dermatología, medicina subacuática e hiperbárica, medicina de urgencias.",blood_testing blood_transfusion,,12,2,,22,,,,No,,,,,,,,
1328957,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,17,Yes,3,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care laboratory_services_advanced gynaecology_obstetrics ophthalmology otorhinolaryngology rehabilitation research other,Traumatología; Angiología; Nutrición; Psicología,blood_collection blood_testing,403,87,14,0,179,1,0,0,Yes,[List],,,,,,,
1338850,jherrera.ver@cruzrojamexicana.org.mx,2299575243,"Veracruz, Ver.",Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,24,Yes,2,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,anaesthesiology blood_transfusion dentistry_and_oral_surgery emergency_pre_hospital_care intensive_care_medicine internal_medicine laboratory_services_advanced gynaecology_obstetrics ophthalmology oncology orthopaedics otorhinolaryngology paediatrics radiology surgical_specialties other,"Cirugía oncológica, cirugía pediátrica, cirugía de columna, neumología, alergología, dermatología, urología, cardiología, colposcopia, geriatría, medicina subacuática e hiperbárica y endoscopia.",blood_testing blood_transfusion,,8,35,,15,1,,,Yes,[List],,,,,,,
1345161,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,11,No,,Yes,No,outpatient_services,anaesthesiology dentistry_and_oral_surgery internal_medicine other,"Urologo, Cardiologo, Neurologo, Gastroenterologo y Nefrologa",none,17,7,11,,,,,,,,,,,,,,
1345170,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,16,Yes,1,Yes,No,outpatient_services,anaesthesiology dentistry_and_oral_surgery gynaecology_obstetrics rehabilitation other,"Angiología, Cardiología,  Gastroenterología, Nefrología, Neurólogo",none,12,6,6,,,,,,,,,,,,,,
1359449,ltorres.tam@cruzrojamexicana.org.mx,8341449955,Referente PMER+A en Tamaulipas,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,24,No,,No,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,anaesthesiology blood_transfusion dentistry_and_oral_surgery emergency_pre_hospital_care internal_medicine laboratory_services_advanced mental_health neonatalogy gynaecology_obstetrics orthopaedics otorhinolaryngology paediatrics radiology surgical_specialties other,"Nutricion, nefrologia, gastroenterologia.",blood_transfusion,92,8,46,0,38,,0,0,No,,,,,,,,
1400245,rramirez.col@cruzrojamexicana.org.mx,3121316934,SGD,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,4,No,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care other,servico medico basico,none,16,4,0,0,6,0,0,0,No,,,,,,,,
1301727,ltorres.tam@cruzrojamexicana.org.mx,8341449955,Referente PMER+A en Tamaulipas,Primary Health Care Centre,,Red Cross Red Crescent Facility,Partially Functional,Medical Practices,,,,Yes,10,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care laboratory_services_advanced radiology,,blood_collection blood_testing blood_component_preparation blood_product_distribution,28,6,,,5,,,,Yes,[List],,,,,,,
1312052,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A/SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,4,No,,No,No,none,radiology,,none,4,1,1,0,2,0,0,0,No,,,,,,,,
1312362,ajcabrera.mex@crzurojamexicana.org.mx,7225913374,Referente Estatal PMER+A /SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,4,No,,Yes,No,outpatient_services basic_life_support,emergency_pre_hospital_care orthopaedics radiology rehabilitation,,none,23,6,7,0,10,0,0,0,No,,,,,,,,
1315704,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER+A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,3,No,,Yes,No,outpatient_services,rehabilitation,,none,3,3,,,,,,,No,,,,,,,,
1320425,ajcabrera.mex@cruzrojamexicana.org.mx,7225913374,Referente Estatal de PMER-A / SGD,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,4,No,,No,No,outpatient_services,dentistry_and_oral_surgery,,none,11,8,,,11,3,,,No,,,,,,,,
1323564,mvillasenor.gto@cruzrojamexicana.org.mx,52-477-637-6503,Referente Estatal PMER Guanajuato,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,9,No,,No,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services,emergency_pre_hospital_care laboratory_services_advanced orthopaedics radiology rehabilitation surgical_specialties,,none,85,5,5,,13,,,,Yes,[List],,,,,,,
1328243,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Partially Functional,,,,,Yes,3,No,,No,No,outpatient_services,none,,none,36,3,0,0,11,0,0,0,Yes,[List],,,,,,,
1328253,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,36,No,,No,Yes,minor_trauma basic_life_support,anaesthesiology blood_transfusion dentistry_and_oral_surgery emergency_pre_hospital_care intensive_care_medicine internal_medicine laboratory_services_advanced malnutrition_services mental_health ophthalmology orthopaedics paediatrics radiology surgical_specialties,,blood_collection blood_testing blood_component_preparation blood_product_distribution blood_transfusion,190,26,8,,86,2,,0,No,,,,,,,,
1337528,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,4,No,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,20,3,0,0,2,0,0,0,Yes,[List],,,,,,,
1337550,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,2,No,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,6,2,0,0,1,0,0,0,Yes,[List],,,,,,,
1337561,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,4,No,,No,Yes,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,32,7,0,0,8,0,0,0,Yes,[List],,,,,,,
1337717,jgonzalez.dgo@cruzrojamexicana.org.mx,+52 6188035308,Referente Estatal de PMER+A,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,12,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,anaesthesiology emergency_pre_hospital_care laboratory_services_advanced gynaecology_obstetrics orthopaedics paediatrics radiology surgical_specialties,,none,54,8,18,,28,,,,No,,,,,,,,
1338489,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,6,No,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care,,none,26,6,0,0,4,0,0,0,Yes,[List],,,,,,,
1338588,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Partially Functional,,,,,Yes,4,No,,No,Yes,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,50,7,0,0,22,0,0,0,Yes,[List],,,,,,,
1338639,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,4,No,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,33,8,0,0,9,0,0,0,Yes,[List],,,,,,,
1338645,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,3,No,,No,Yes,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,30,6,0,0,6,0,0,0,Yes,[List],,,,,,,
1338719,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,33,No,,No,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services,anaesthesiology blood_transfusion emergency_pre_hospital_care intensive_care_medicine internal_medicine laboratory_services_advanced malnutrition_services mental_health neonatalogy gynaecology_obstetrics oncology orthopaedics otorhinolaryngology paediatrics radiology rehabilitation surgical_specialties,,blood_transfusion,98,14,9,,75,,,,No,,,,,,,,
1338748,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,4,No,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,17,4,0,0,3,0,0,0,Yes,[List],,,,,,,
1338775,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,8,No,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care radiology,,none,41,7,0,0,16,0,0,0,Yes,[List],,,,,,,
1338782,avazquezdelmercado.jal@cruzrojamexicana.org.mx,3317162194,Subcoordinadora Estatal de Servicios Médicos,Other,Primer Nivel de Atención,Red Cross Red Crescent Facility,Partially Functional,,,,,Yes,3,No,,No,No,outpatient_services basic_life_support,emergency_pre_hospital_care,,none,9,2,0,0,0,0,0,0,Yes,[List],,,,,,,
1338805,jrobles.pue@cruzrojamexicana.org.mx,2222700559,Referente Estatal de PMER+A Puebla,Hospitals,,Red Cross Red Crescent Facility,Partially Functional,,,General Hospital,No,Yes,13,Yes,1,No,No,outpatient_services minor_trauma basic_lab_services,dentistry_and_oral_surgery emergency_pre_hospital_care laboratory_services_advanced mental_health gynaecology_obstetrics orthopaedics paediatrics,,none,11,2,6,,2,1,,,,,,,,,,,
1338897,kalvarez.hgo@cruzrojamexicana.org.mx,7712952256,Referente PMER+A,Hospitals,,Red Cross Red Crescent Facility,Partially Functional,,,General Hospital,No,Yes,30,Yes,2,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services,dentistry_and_oral_surgery emergency_pre_hospital_care mental_health,,none,114,52,,,59,3,,,No,,,,,,,,
1341025,ypalominos.bc@cruzrojamexicana.org.mx,6461857223,PMER,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,0,No,,No,No,outpatient_services minor_trauma basic_life_support,none,,none,68,35,,,33,,,,No,,,,,,,,
1341038,nmateos.oax@cruzrojamexicana.org.mx,9512119200,Referente Estatal de PMER,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,7,Yes,2,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care,,none,95,9,0,0,12,0,0,0,Yes,[List],,,,,,,
1343378,mcastillo.coah@cruzrojamexicana.org.mx,8446745780,Referente Estatal,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,24,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services,anaesthesiology blood_transfusion emergency_pre_hospital_care internal_medicine laboratory_services_advanced malnutrition_services gynaecology_obstetrics orthopaedics otorhinolaryngology paediatrics radiology rehabilitation surgical_specialties,,blood_collection blood_testing blood_transfusion,41,,11,,30,,,,No,,,,,,,,
1348170,mcastillo.coah@cruzrojamexicana.org.mx,8446745780,Referente Estatal,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,18,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services,emergency_pre_hospital_care gynaecology_obstetrics paediatrics radiology,,none,72,,3,,69,,,,No,,,,,,,,
1359068,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,17,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,anaesthesiology blood_transfusion dentistry_and_oral_surgery emergency_pre_hospital_care laboratory_services_advanced gynaecology_obstetrics radiology,,blood_collection blood_testing blood_component_preparation blood_product_distribution blood_transfusion,48,11,4,,13,2,,,Yes,[List],,,,,,,
1359245,mcastillo.coah@cruzrojamexicana.org.mx,8446745780,Referente Estatal,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,10,No,,No,No,outpatient_services,emergency_pre_hospital_care radiology,,none,,,11,,,,,,Yes,[List],,,,,,,
1359267,ltorres.tam@cruzrojamexicana.org.mx,8341449955,Referente PMER+A en Tamaulipas,Hospitals,,Red Cross Red Crescent Facility,Fully Functional,,,General Hospital,No,Yes,8,No,,Yes,No,minor_trauma basic_lab_services referral_capacity,none,,none,41,5,0,0,6,0,0,0,No,,,,,,,,
1359944,hgomez.chis@cruzrojamexicana.org.mx,9612464098,Referente Estatal de PMER+A,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,14,No,,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,dentistry_and_oral_surgery emergency_pre_hospital_care laboratory_services_advanced radiology,,none,107,14,,12,12,2,,,Yes,[List],,,,,,,
1421852,fcastro.chih@cruzrojamexicana.org.mx,6143628888,COMISIONADO DSN – REFERENTE PMER+A.,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,4,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support referral_capacity,emergency_pre_hospital_care,,none,4,1,,1,2,0,0,0,No,,,,,,,,
1421800,fcastro.chih@cruzrojamexicana.org.mx,6143628888,COMISIONADO DSN – REFERENTE PMER+A.,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,3,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support referral_capacity,emergency_pre_hospital_care,,none,13,0,0,3,1,0,0,0,No,,,,,,,,
1421807,fcastro.chih@cruzrojamexicana.org.mx,6143628888,COMISIONADO DSN – REFERENTE PMER+A.,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,4,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,emergency_pre_hospital_care,,none,43,2,0,11,8,0,1,0,Yes,[List],,,,,,,
1421863,fcastro.chih@cruzrojamexicana.org.mx,6143628888,COMISIONADO DSN – REFERENTE PMER+A.,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,3,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care radiology,,none,12,2,0,2,3,0,1,0,Yes,[List],,,,,,,
1422070,fcastro.chih@cruzrojamexicana.org.mx,6143628888,COMISIONADO DSN – REFERENTE PMER+A.,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,4,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support,emergency_pre_hospital_care,,none,22,6,0,2,4,0,2,0,No,,,,,,,,
1422068,fcastro.chih@cruzrojamexicana.org.mx,6143628888,COMISIONADO DSN – REFERENTE PMER+A.,Primary Health Care Centre,,Red Cross Red Crescent Facility,Fully Functional,Medical Practices,,,,Yes,3,No,,Yes,Yes,outpatient_services minor_trauma basic_life_support referral_capacity,emergency_pre_hospital_care,,none,22,4,,2,5,0,5,0,No,,,,,,,,
1506289,jrobledo.slp@cruzrojamexicana.org.mx,4448390356,Medical Coordinator,Hospitals,,Red Cross Red Crescent Facility,Partially Functional,,,General Hospital,Yes,Yes,6,Yes,2,Yes,No,outpatient_services minor_trauma basic_life_support basic_lab_services referral_capacity,dentistry_and_oral_surgery emergency_pre_hospital_care gynaecology_obstetrics orthopaedics radiology,,none,44,8,14,,12,4,2,0,No,,,,,,,,
11155643,,,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,106,Yes,106,Yes,No,,,,,49,0,0,0,3,0,14,0,Yes,,,,,,,,
11155635,,,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,100,Yes,100,Yes,Yes,,,,,49,0,0,0,22,0,27,0,,,,,,,,,
11155624,,,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,100,Yes,100,Yes,Yes,,,,,20,0,0,0,5,0,14,0,Yes,,,,,,,,
11155619,,,,Residential Facilities,,Red Cross Red Crescent Facility,Fully Functional,,,,,Yes,126,Yes,126,Yes,Yes,,,,,49,0,0,0,19,0,30,0,No,,,,,,,,
