NAME_LOC,NAME_EN,TYPE,TYPECODE,SUBTYPE,LEVEL,LEVELCODE,POSTCODE,ADDRESS_LOC,ADDRESS_EN,CITY_LOC,CITY_EN,FOCAL_PERSON_LOC,FOCAL_PERSON_EN,TELEPHONE,EMAIL,WEBSITE,SOURCE_EN,SOURCE_LOC,LATITUDE,LONGITUDE,ISO3,COUNTRY,NATIONAL_SOCIETY,GOLOCALUNITID,NSLOCALUNITID,DATEOFUPDATE,VALIDATED,PUBLICVIEW
Livingston MAS,Livingston MAS,Emergency Response,3,Warehouse/Industrial,Head Office,,EH54 6GQ,"Unit 9, 14, 15 & 16 Eliburn, Industrial Park, Livingston","Unit 9, 14, 15 & 16 Eliburn, Industrial Park, Livingston",West Lothian,West Lothian,,,622 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.889584,-3.554015,GBR,United Kingdom,British Red Cross,,003590,7-Sep-23,Yes,Yes
Llandeilo,Llandeilo,Other,6,Shop,Head Office,,SA19 6EN,"119 Rhosmaen Street, Llandeilo","119 Rhosmaen Street, Llandeilo",Carmarthenshire,Carmarthenshire,,,623 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.883035,-3.992517,GBR,United Kingdom,British Red Cross,,002417,7-Sep-23,Yes,Yes
Llandeilo 2,Llandeilo 2,Other,6,Shop,Head Office,,SA19 6EN,"101 Rhosmaen Street, Llandeilo","101 Rhosmaen Street, Llandeilo",Carmarthenshire,Carmarthenshire,,,624 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.883035,-3.992517,GBR,United Kingdom,British Red Cross,,003541,7-Sep-23,Yes,Yes
Llandovery  shop,Llandovery  shop,Other,6,Shop,Head Office,,SA20 0AW,"10 Kings Road, Llandovery","10 Kings Road, Llandovery",Carmarthenshire,Carmarthenshire,,,625 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.993711,-3.796326,GBR,United Kingdom,British Red Cross,,003443,7-Sep-23,Yes,Yes
Llandrindod Wells,Llandrindod Wells,Other,6,Shop,Head Office,,LD1 5ET,"Burlington House, Middleton Street, Llandrindod Wells","Burlington House, Middleton Street, Llandrindod Wells",Powys,Powys,,,626 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.240702,-3.379357,GBR,United Kingdom,British Red Cross,,001656,7-Sep-23,Yes,Yes
Llanelli,Llanelli,Other,6,Shop,Head Office,,SA15 3YB,"14 (41) Stepney Street, Llanelli","14 (41) Stepney Street, Llanelli",Dyfed,Dyfed,,,627 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.682172,-4.160469,GBR,United Kingdom,British Red Cross,,001704,7-Sep-23,Yes,Yes
Llanelli office,Llanelli office,Administrative,1,Office,Provincial,1,SA14 8QN,"Unit 1, Second Floor, Scarlets Court,Dafen Industrial Park, Llanelli","Unit 1, Second Floor, Scarlets Court,Dafen Industrial Park, Llanelli",Dyfed,Dyfed,,,628 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.698163,-4.126218,GBR,United Kingdom,British Red Cross,,003276,7-Sep-23,Yes,Yes
"Llanelli, ICES store","Llanelli, ICES store",Emergency Response,3,Warehouse/Industrial,Head Office,,SA14 8QN,"Independent Living Ctr, Heol, Dafen Industrial Estate, Llanelli","Independent Living Ctr, Heol, Dafen Industrial Estate, Llanelli",Dyfed,Dyfed,,,629 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.698163,-4.126218,GBR,United Kingdom,British Red Cross,,003200,7-Sep-23,Yes,Yes
Llangefni shop,Llangefni shop,Other,6,Shop,Head Office,,LL77 7EH,"19/21  High Street, Llangefni","19/21  High Street, Llangefni",Angelsey,Angelsey,,,630 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.256496,-4.312343,GBR,United Kingdom,British Red Cross,,003410,7-Sep-23,Yes,Yes
Llantwit Major Clothing,Llantwit Major Clothing,Other,6,Shop,Head Office,,CF61 1DL,"Unit 3, Poundfield Shopping Precinct, Llantwit Major","Unit 3, Poundfield Shopping Precinct, Llantwit Major",Glamorgan,Glamorgan,,,631 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.40891,-3.48228,GBR,United Kingdom,British Red Cross,,001036,7-Sep-23,Yes,Yes
Llantwit Major Furn & Electric,Llantwit Major Furn & Electric,Other,6,Shop,Head Office,,CF61 1DL,"Units 18 & 19, Poundfield  Shopping Centre,Boverton Road, Llantwit Major","Units 18 & 19, Poundfield  Shopping Centre,Boverton Road, Llantwit Major",Vale of Glamorgan,Vale of Glamorgan,,,632 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.40891,-3.48228,GBR,United Kingdom,British Red Cross,,003185,7-Sep-23,Yes,Yes
Lochgilphead,Lochgilphead,Other,6,Shop,Head Office,,PA31 8JL,"31   Lochnell Street, Lochgilphead","31   Lochnell Street, Lochgilphead",Argyll,Argyll,,,633 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.036292,-5.432029,GBR,United Kingdom,British Red Cross,,002439,7-Sep-23,Yes,Yes
Lochgilphead Office & Room,Lochgilphead Office & Room,Emergency Response,3,Miscellaneous,Head Office,,PA31 8JS,"17 A Union Street, Macbrayne's, Lochgilphead","17 A Union Street, Macbrayne's, Lochgilphead",Argyll,Argyll,,,634 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,56.036921,-5.431469,GBR,United Kingdom,British Red Cross,,003675,7-Sep-23,Yes,Yes
Lockerbie,Lockerbie,Other,6,Shop,Head Office,,DG11 2JL,"7/13 High Street, Lockerbie Red Cross Centre, Lockerbie","7/13 High Street, Lockerbie Red Cross Centre, Lockerbie",Dumfries & Galloway,Dumfries & Galloway,,,635 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.122526,-3.356353,GBR,United Kingdom,British Red Cross,,001183,7-Sep-23,Yes,Yes
Londonderry office,Londonderry office,Administrative,1,Office,Provincial,1,BT47 3PD,"Muriel Anderson House, Donnybrewer Road,Campsie, Londonderry","Muriel Anderson House, Donnybrewer Road,Campsie, Londonderry",Derry,Derry,,,636 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.039927,-7.214778,GBR,United Kingdom,British Red Cross,,003099,7-Sep-23,Yes,Yes
Londonderry shop,Londonderry shop,Other,6,Shop,Head Office,,BT48 6HP,"Unit 20B/19 The Diamond, Londonderry","Unit 20B/19 The Diamond, Londonderry",Derry,Derry,,,637 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.995455,-7.322597,GBR,United Kingdom,British Red Cross,,001315,7-Sep-23,Yes,Yes
Lowestoft shop,Lowestoft shop,Other,6,Shop,Head Office,,NR32 1EA,"1-3 Beach Road, Lowestoft","1-3 Beach Road, Lowestoft",Suffolk,Suffolk,,,638 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.47503,1.752787,GBR,United Kingdom,British Red Cross,,003473,7-Sep-23,Yes,Yes
Luton,Luton,Administrative,1,Office,Provincial,1,LU4 8JL,"232 Dunstable Road, Luton","232 Dunstable Road, Luton",Bedfordshire,Bedfordshire,,,639 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.887018,-0.433781,GBR,United Kingdom,British Red Cross,,000245,7-Sep-23,Yes,Yes
Lymington,Lymington,Other,6,Shop,Head Office,,SO41 9AL,"77 High Street, Lymington","77 High Street, Lymington",Hampshire,Hampshire,,,640 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.758131,-1.543895,GBR,United Kingdom,British Red Cross,,001345,7-Sep-23,Yes,Yes
Lymington MAS,Lymington MAS,Emergency Response,3,Miscellaneous,Head Office,,SO41 9BQ,"Redvers Meeting Room and Store, The Lymington Centre,New Street, Lymington","Redvers Meeting Room and Store, The Lymington Centre,New Street, Lymington",Hampshire,Hampshire,,,641 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.760384,-1.542915,GBR,United Kingdom,British Red Cross,,003705,7-Sep-23,Yes,Yes
MacDuff,MacDuff,Other,6,Shop,Head Office,,AB44 1TL,"Central Cafe, 1 Duff Street, MacDuff","Central Cafe, 1 Duff Street, MacDuff",Grampian,Grampian,,,642 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,57.670388,-2.497166,GBR,United Kingdom,British Red Cross,,001231,7-Sep-23,Yes,Yes
Maidstone UK Ops,Maidstone UK Ops,Administrative,1,Office,Provincial,1,ME16 9NT,"East Wing, Hermitage Court, Maidstone","East Wing, Hermitage Court, Maidstone",Kent,Kent,,,643 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.278267,0.478818,GBR,United Kingdom,British Red Cross,,003268,7-Sep-23,Yes,Yes
Manchester,Manchester,Administrative,1,Office,Provincial,1,M16 9HQ,"(Unit 3.2) Bradbury House, 10 Brindley Road,City Park, Cornbrook, Manchester","(Unit 3.2) Bradbury House, 10 Brindley Road,City Park, Cornbrook, Manchester",Greater Manchester,Greater Manchester,,,644 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.464321,-2.275514,GBR,United Kingdom,British Red Cross,,001910,7-Sep-23,Yes,Yes
Manchester MAS,Manchester MAS,Emergency Response,3,Warehouse/Industrial,Head Office,,M6 6AJ,"Unit 37, Leslie Hough Way, Salford","Unit 37, Leslie Hough Way, Salford",Greater Manchester,Greater Manchester,,,645 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.491776,-2.273808,GBR,United Kingdom,British Red Cross,,003693,7-Sep-23,Yes,Yes
Market Deeping,Market Deeping,Other,6,Shop,Head Office,,PE6 8AN,"39/41 Church Street, Market Deeping","39/41 Church Street, Market Deeping",Lincolnshire,Lincolnshire,,,646 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.676554,-0.318189,GBR,United Kingdom,British Red Cross,,001483,7-Sep-23,Yes,Yes
Marple,Marple,Other,6,Shop,Head Office,,SK6 7AH,"14/16 Derby Way, Marple/Stockport","14/16 Derby Way, Marple/Stockport",Greater Manchester,Greater Manchester,,,647 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.393665,-2.064441,GBR,United Kingdom,British Red Cross,,001374,7-Sep-23,Yes,Yes
Matlock shop,Matlock shop,Other,6,Shop,Head Office,,DE4 3GL,"Unit F, Crown Square, 3 Bank Road, Matlock","Unit F, Crown Square, 3 Bank Road, Matlock",Derbyshire,Derbyshire,,,648 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.141174,-1.55154,GBR,United Kingdom,British Red Cross,,001509,7-Sep-23,Yes,Yes
Merthyr Tydfil shop,Merthyr Tydfil shop,Other,6,Shop,Head Office,,CF47 8DE,"34-36 High Street, Merthyr Tydfil","34-36 High Street, Merthyr Tydfil",,,,,649 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.745181,-3.378104,GBR,United Kingdom,British Red Cross,,003588,7-Sep-23,Yes,Yes
Milton Keynes,Milton Keynes,Administrative,1,Office,Provincial,1,MK8 0JP,"Unit 3, Joplin Court, Sovereign Business Park,Crownhill, Milton Keynes","Unit 3, Joplin Court, Sovereign Business Park,Crownhill, Milton Keynes",Buckinghamshire,Buckinghamshire,,,650 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.025972,-0.797971,GBR,United Kingdom,British Red Cross,,003315,7-Sep-23,Yes,Yes
Minehead,Minehead,Other,6,Shop,Head Office,,TA24 5UQ,"Former Premier Garage, 18 The Avenue, Minehead","Former Premier Garage, 18 The Avenue, Minehead",Somerset,Somerset,,,651 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.205833,-3.476609,GBR,United Kingdom,British Red Cross,,001857,7-Sep-23,Yes,Yes
Miserden,Miserden,Emergency Response,3,Miscellaneous,Head Office,,GL6 7HJ,"Honeycombe Lane, The Camp, Miserden","Honeycombe Lane, The Camp, Miserden",Gloucestershire,Gloucestershire,,,652 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.782328,-2.125554,GBR,United Kingdom,British Red Cross,,000362,7-Sep-23,Yes,Yes
Mitcham shop,Mitcham shop,Other,6,Shop,Head Office,,CR4 2PE,"Ground floor, 13-15 Upper Green East, Mitcham","Ground floor, 13-15 Upper Green East, Mitcham",London,London,,,653 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.405696,-0.163226,GBR,United Kingdom,British Red Cross,,001017,7-Sep-23,Yes,Yes
Monmouth,Monmouth,Other,6,Shop,Head Office,,NP25 3BX,"13 Church Street, Monmouth","13 Church Street, Monmouth",Gwent,Gwent,,,654 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.812621,-2.714634,GBR,United Kingdom,British Red Cross,,000824,7-Sep-23,Yes,Yes
Moorfields House,Moorfields House,Administrative,1,Office,Head Office,0,EC2Y 9AL,"Moorfields House, 44 Moorfields, Moorgate","Moorfields House, 44 Moorfields, Moorgate",London,London,,,655 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.51909,-0.088647,GBR,United Kingdom,British Red Cross,,001860,7-Sep-23,Yes,Yes
Moreton,Moreton,Other,6,Shop,Head Office,,CH46 0RL,"275 Hoylake Road, Moreton","275 Hoylake Road, Moreton",Wirral,Wirral,,,656 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.399557,-3.115257,GBR,United Kingdom,British Red Cross,,003195,7-Sep-23,Yes,Yes
Nairn shop,Nairn shop,Other,6,Shop,Head Office,,IV12 4AU,"24-30 High Street, Nairn","24-30 High Street, Nairn",Nairn,Nairn,,,657 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,57.584907,-3.86851,GBR,United Kingdom,British Red Cross,,003545,7-Sep-23,Yes,Yes
Narberth,Narberth,Other,6,Shop,Head Office,,SA67 7AU,"Grd Flr, Olienne House, 6 Market Square, Narberth","Grd Flr, Olienne House, 6 Market Square, Narberth",Pembrokeshire,Pembrokeshire,,,658 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.797847,-4.742371,GBR,United Kingdom,British Red Cross,,002431,7-Sep-23,Yes,Yes
New Romney,New Romney,Other,6,Shop,Head Office,,TN28 8BZ,"Walter House, 36-42 High Street, New Romney","Walter House, 36-42 High Street, New Romney",Kent,Kent,,,659 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.985761,0.939772,GBR,United Kingdom,British Red Cross,,000788,7-Sep-23,Yes,Yes
Newark Shop,Newark Shop,Other,6,Shop,Head Office,,NG24 1AL,"26 Middlegate, Newark-on-Trent","26 Middlegate, Newark-on-Trent",Nottinghamshire,Nottinghamshire,,,660 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.076653,-0.810924,GBR,United Kingdom,British Red Cross,,003471,7-Sep-23,Yes,Yes
Newcastle,Newcastle,Administrative,1,Office,Provincial,1,NE4 8SR,"Croft House, Grainger Park, Western Avenue, Newcastle-upon-Tyne","Croft House, Grainger Park, Western Avenue, Newcastle-upon-Tyne",Tyne and Wear,Tyne and Wear,,,661 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.97358,-1.648131,GBR,United Kingdom,British Red Cross,,000136,7-Sep-23,Yes,Yes
Newcastle shop,Newcastle shop,Other,6,Shop,Head Office,,NE1 5AG,"15/19 Nun Street, Newcastle-upon-Tyne","15/19 Nun Street, Newcastle-upon-Tyne",Tyne and Wear,Tyne and Wear,,,662 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.972364,-1.615318,GBR,United Kingdom,British Red Cross,,000952,7-Sep-23,Yes,Yes
Newmarket Shop,Newmarket Shop,Other,6,Shop,Head Office,,CB8 8EQ,"Unit 9, Guineas Shopping Centre, Newmarket","Unit 9, Guineas Shopping Centre, Newmarket",Suffolk,Suffolk,,,663 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.244798,0.405583,GBR,United Kingdom,British Red Cross,,003508,7-Sep-23,Yes,Yes
Newport Car Park,Newport Car Park,Emergency Response,3,Car Parking,Head Office,,NP20 1FQ,"Area known as Kings Hotel, High Street, Newport","Area known as Kings Hotel, High Street, Newport",Gwent,Gwent,,,664 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.589759,-2.996428,GBR,United Kingdom,British Red Cross,,003776,7-Sep-23,Yes,Yes
Newport MAS,Newport MAS,Administrative,1,Office,Provincial,1,N18 2HJ,"Merlin House, Office 22,1 Langstone Business Park, Newport","Merlin House, Office 22,1 Langstone Business Park, Newport",Gwent,Gwent,,,665 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.615258,-0.05501,GBR,United Kingdom,British Red Cross,,003807,7-Sep-23,Yes,Yes
Newport RSRFL,Newport RSRFL,Emergency Response,3,Warehouse/Industrial,Head Office,,NP20 1FQ,"Ground and part 1st Floor, Kings Chambers,8 High Street, Newport","Ground and part 1st Floor, Kings Chambers,8 High Street, Newport",Gwent,Gwent,,,666 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.589759,-2.996428,GBR,United Kingdom,British Red Cross,,003676,7-Sep-23,Yes,Yes
"Newport shop, Isle of Wight","Newport shop, Isle of Wight",Other,6,Shop,Head Office,,PO30 1JU,"9-10 Town Lane, Newport, Newport","9-10 Town Lane, Newport, Newport",Isle of Wight,Isle of Wight,,,667 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.699029,-1.292882,GBR,United Kingdom,British Red Cross,,003048,7-Sep-23,Yes,Yes
"Newport, IOW office","Newport, IOW office",Administrative,1,Office,Provincial,1,PO30 5ZD,"Red Cross House, Hunnycross Way, Newport","Red Cross House, Hunnycross Way, Newport",Isle of Wight,Isle of Wight,,,668 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.702933,-1.296269,GBR,United Kingdom,British Red Cross,,001566,7-Sep-23,Yes,Yes
Newquay shop,Newquay shop,Other,6,Shop,Head Office,,TR7 1BH,"26 East Street, Newquay","26 East Street, Newquay",Cornwall,Cornwall,,,669 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.413782,-5.081035,GBR,United Kingdom,British Red Cross,,003505,7-Sep-23,Yes,Yes
Newry MAS,Newry MAS,Emergency Response,3,Miscellaneous,Head Office,,BT34 1EE,"Altnaveigh House Trust, 51 Downshire Road, Newry","Altnaveigh House Trust, 51 Downshire Road, Newry",County Down,County Down,,,670 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.182755,-6.33222,GBR,United Kingdom,British Red Cross,,003427,7-Sep-23,Yes,Yes
Newton Aycliffe,Newton Aycliffe,Other,6,Shop,Head Office,,DL5 6SB,"Unit 8, Thames Centre, Central Ave, Stephenson Way,Beveridge Way, Newton Aycliffe","Unit 8, Thames Centre, Central Ave, Stephenson Way,Beveridge Way, Newton Aycliffe",Durham,Durham,,,671 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.596523,-1.618451,GBR,United Kingdom,British Red Cross,,000752,7-Sep-23,Yes,Yes
Newton-Le-Willows,Newton-Le-Willows,Other,6,Shop,Head Office,,WA12 9AB,"10-12 Bridge Street, Earlestown, Newton le Willows","10-12 Bridge Street, Earlestown, Newton le Willows",Merseyside,Merseyside,,,672 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.452444,-2.639927,GBR,United Kingdom,British Red Cross,,001406,7-Sep-23,Yes,Yes
"Newtown,  Powys","Newtown,  Powys",Other,6,Shop,Head Office,,SY16 2LR,"25 Shortbridge Street, Newtown","25 Shortbridge Street, Newtown",Powys,Powys,,,673 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.51481,-3.314752,GBR,United Kingdom,British Red Cross,,001891,7-Sep-23,Yes,Yes
"Newtown, Birmingham","Newtown, Birmingham",Other,6,Shop,Head Office,,B19 2SS,"Unit 17 Newtown Centre, Birmingham","Unit 17 Newtown Centre, Birmingham",West Midlands,West Midlands,,,674 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.497606,-1.896783,GBR,United Kingdom,British Red Cross,,001460,7-Sep-23,Yes,Yes
North Baddesley Village Hall,North Baddesley Village Hall,Other,6,Shop,Head Office,,SO52 9DT,"North Baddesley Village Hall, Botley Road, North Baddesley","North Baddesley Village Hall, Botley Road, North Baddesley",Hampshire,Hampshire,,,675 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.978898,-1.438622,GBR,United Kingdom,British Red Cross,,001006,7-Sep-23,Yes,Yes
Northampton,Northampton,Administrative,1,Office,Provincial,1,NN3 6SU,"Red Cross House, Hatton Close,Moulton Park Industrial Estate, Northampton","Red Cross House, Hatton Close,Moulton Park Industrial Estate, Northampton",Northamptonshire,Northamptonshire,,,676 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.275496,-0.867845,GBR,United Kingdom,British Red Cross,,001125,7-Sep-23,Yes,Yes
Norwich shop,Norwich shop,Other,6,Shop,Head Office,,NR2 4AB,"88 St Benedict's Street, Norwich","88 St Benedict's Street, Norwich",Norfolk,Norfolk,,,677 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.631514,1.28616,GBR,United Kingdom,British Red Cross,,000800,7-Sep-23,Yes,Yes
"Norwich, 11 Prince of Wales Rd","Norwich, 11 Prince of Wales Rd",Administrative,1,Office,Provincial,1,NR1 1LB,"11 Prince of Wales Road, Norwich","11 Prince of Wales Road, Norwich",Norfolk,Norfolk,,,678 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.629607,1.299681,GBR,United Kingdom,British Red Cross,,003263,7-Sep-23,Yes,Yes
"Norwich, Coronation Rd","Norwich, Coronation Rd",Administrative,1,Office,Provincial,1,NR6 5HD,"Coronation Rd, Hellesdon, Norwich","Coronation Rd, Hellesdon, Norwich",Norfolk,Norfolk,,,679 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.655045,1.269439,GBR,United Kingdom,British Red Cross,,000595,7-Sep-23,Yes,Yes
Nottingham KEC 1D (was Unit 5),Nottingham KEC 1D (was Unit 5),Administrative,1,Office,Provincial,1,NG1 1EW,"1D King Edward Court, King Edward Street, Nottingham","1D King Edward Court, King Edward Street, Nottingham",Nottinghamshire,Nottinghamshire,,,680 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.956163,-1.143863,GBR,United Kingdom,British Red Cross,,003497,7-Sep-23,Yes,Yes
"Nottingham, Humanity House","Nottingham, Humanity House",Administrative,1,Office,Provincial,1,NG8 6AT,"Humanity House, Unit G2, Colliers Way,Phoenix Park, Nottingham","Humanity House, Unit G2, Colliers Way,Phoenix Park, Nottingham",Nottinghamshire,Nottinghamshire,,,681 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.987327,-1.204338,GBR,United Kingdom,British Red Cross,,001915,7-Sep-23,Yes,Yes
Oakengates,Oakengates,Other,6,Shop,Head Office,,TF2 6EP,"Unit 15, Shop 16, Limes Walk, Oakengates","Unit 15, Shop 16, Limes Walk, Oakengates",Shropshire,Shropshire,,,682 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.695498,-2.450586,GBR,United Kingdom,British Red Cross,,000969,7-Sep-23,Yes,Yes
Oldham Hospital Office,Oldham Hospital Office,Emergency Response,3,Miscellaneous,Head Office,,OL1 2JH,"A&E Department, Royal Oldham Hospital,Rochdale Road, Oldham","A&E Department, Royal Oldham Hospital,Rochdale Road, Oldham",Greater Manchester,Greater Manchester,,,683 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,53.553966,-2.120668,GBR,United Kingdom,British Red Cross,,003672,7-Sep-23,Yes,Yes
Omagh,Omagh,Other,6,Shop,Head Office,,BT78 1JH,"15 Scarffes Entry, Omagh","15 Scarffes Entry, Omagh",Tyrone,Tyrone,,,684 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.599618,-7.300533,GBR,United Kingdom,British Red Cross,,001474,7-Sep-23,Yes,Yes
Omagh MAS hub,Omagh MAS hub,Administrative,1,Office,Provincial,1,BT78 5EJ,"Unit 3, Gortrush Business Centre,Gortrush Industrial Estate, Omagh","Unit 3, Gortrush Business Centre,Gortrush Industrial Estate, Omagh",Tyrone,Tyrone,,,685 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.606161,-7.324825,GBR,United Kingdom,British Red Cross,,003591,7-Sep-23,Yes,Yes
"Omagh, Unit 4 ILCR","Omagh, Unit 4 ILCR",Administrative,1,Office,Provincial,1,BT78 5EJ,"Ut 4 (&1) Gortrush Business Ct, Omagh","Ut 4 (&1) Gortrush Business Ct, Omagh",Tyrone,Tyrone,,,686 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,54.606161,-7.324825,GBR,United Kingdom,British Red Cross,,001780,7-Sep-23,Yes,Yes
Oswestry,Oswestry,Other,6,Shop,Head Office,,SY11 2NG,"30-32 Cross Street, Oswestry","30-32 Cross Street, Oswestry",Shropshire,Shropshire,,,687 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,52.859472,-3.054154,GBR,United Kingdom,British Red Cross,,003228,7-Sep-23,Yes,Yes
Oxted,Oxted,Other,6,Office,Head Office,,RH8 9HT,"Hoskins Road (& Car Park), Oxted","Hoskins Road (& Car Park), Oxted",Surrey,Surrey,,,688 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.256164,-0.006101,GBR,United Kingdom,British Red Cross,,000527,7-Sep-23,Yes,Yes
Oxted Storage Space,Oxted Storage Space,Other,6,Miscellaneous,Head Office,,RH8 9HL,"Loft space, Woodhouse Centre,Hoskins Road, Oxted","Loft space, Woodhouse Centre,Hoskins Road, Oxted",Surrey,Surrey,,,689 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.254579,-0.004275,GBR,United Kingdom,British Red Cross,,003124,7-Sep-23,Yes,Yes
Paddock Wood,Paddock Wood,Emergency Response,3,Hall,Head Office,,TN12 6EX,"Wheatfield House, Church Road, Paddock Wood","Wheatfield House, Church Road, Paddock Wood",Kent,Kent,,,690 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.179877,0.393733,GBR,United Kingdom,British Red Cross,,000883,7-Sep-23,Yes,Yes
Paddock Wood shop,Paddock Wood shop,Other,6,Shop,Head Office,,TN12 6EL,"8 Commercial Road, Paddock Wood","8 Commercial Road, Paddock Wood",Kent,Kent,,,691 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,51.180882,0.388105,GBR,United Kingdom,British Red Cross,,001507,7-Sep-23,Yes,Yes
Paignton,Paignton,Other,6,Shop,Head Office,,TQ3 3EQ,"39 Palace Avenue, Paignton","39 Palace Avenue, Paignton",Devon,Devon,,,692 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,50.435679,-3.569597,GBR,United Kingdom,British Red Cross,,001085,7-Sep-23,Yes,Yes
"Paisley, 1st Floor","Paisley, 1st Floor",Administrative,1,Office,Provincial,1,PA1 1EB,"First Floor (North), 1 Smithhills Street, Paisley","First Floor (North), 1 Smithhills Street, Paisley",Glasgow & Renfrewshire,Glasgow & Renfrewshire,,,693 871 11 11,,https://www.redcross.org.uk/,British Red Cross,British Red Cross,55.846467,-4.421513,GBR,United Kingdom,British Red Cross,,003666,7-Sep-23,Yes,Yes
